time,ax,ay,az,gx,gy,gz,mx,my,mz
4813.00,-8.15,-1.30,-6.15,1.45,-0.20,-0.46,-81.00,-24.00,21.00
4825.00,-10.22,-0.63,-6.46,0.69,-0.28,-0.53,-81.00,-24.00,21.00
4838.00,-6.97,2.85,-8.82,0.19,-0.19,-0.78,-81.00,-24.00,21.00
4850.00,-6.97,2.85,-8.82,0.19,-0.19,-0.78,-81.00,-24.00,21.00
4862.00,-5.01,0.85,-5.71,1.24,-0.08,-0.88,-81.00,-24.00,21.00
4874.00,-5.01,0.85,-5.71,1.24,-0.08,-0.88,-81.00,-24.00,21.00
4887.00,-5.46,1.42,-7.30,-0.07,-0.47,-1.30,-81.00,-24.00,21.00
4899.00,-7.08,-0.20,-5.43,0.03,-0.83,-1.88,-79.00,-8.00,17.00
4911.00,-7.08,-0.20,-5.43,0.03,-0.83,-1.88,-79.00,-8.00,17.00
4923.00,-8.04,-1.13,-5.42,-1.74,-0.97,-2.49,-79.00,-8.00,17.00
4936.00,-8.04,-1.13,-5.42,-1.74,-0.97,-2.49,-79.00,-8.00,17.00
4947.00,-6.29,-2.95,-6.72,-3.51,-0.76,-3.08,-79.00,-8.00,17.00
4959.00,-4.12,-6.20,-9.70,-3.51,-0.68,-2.90,-79.00,-8.00,17.00
4971.00,-4.12,-6.20,-9.70,-3.51,-0.68,-2.90,-79.00,-8.00,17.00
4984.00,-6.02,-8.72,-5.18,-2.24,-0.93,-1.76,-79.00,-8.00,17.00
4995.00,-6.02,-8.72,-5.18,-2.24,-0.93,-1.76,-79.00,-8.00,17.00
5007.00,-8.95,-5.72,-2.37,-4.08,-0.75,-0.60,-79.00,-8.00,17.00
5019.00,-9.19,-1.92,-5.99,-6.61,0.05,0.03,-85.00,-2.00,4.00
5032.00,-9.19,-1.92,-5.99,-6.61,0.05,0.03,-85.00,-2.00,4.00
5044.00,-7.57,-0.63,-6.76,-7.08,0.35,0.37,-85.00,-2.00,4.00
5055.00,-7.57,-0.63,-6.76,-7.08,0.35,0.37,-85.00,-2.00,4.00
5067.00,-4.76,0.27,-15.29,-8.82,-0.39,0.76,-85.00,-2.00,4.00
5080.00,-7.47,4.71,-4.98,-5.97,-1.67,1.58,-85.00,-2.00,4.00
5091.00,-7.47,4.71,-4.98,-5.97,-1.67,1.58,-85.00,-2.00,4.00
5102.00,-9.58,8.59,-4.61,-4.93,-1.90,1.08,-85.00,-2.00,4.00
5114.00,-9.58,8.59,-4.61,-4.93,-1.90,1.08,-85.00,-2.00,4.00
5127.00,-10.71,5.62,-3.20,-2.01,-0.78,0.28,-85.00,-2.00,4.00
5139.00,-7.98,5.33,-4.23,-1.52,0.51,-0.11,-88.00,-37.00,-40.00
5151.00,-7.98,5.33,-4.23,-1.52,0.51,-0.11,-88.00,-37.00,-40.00
5163.00,-5.69,3.77,-5.43,-0.22,1.05,-0.40,-88.00,-37.00,-40.00
5176.00,-6.46,3.52,-7.67,0.92,0.71,-0.22,-88.00,-37.00,-40.00
5188.00,-6.46,3.52,-7.67,0.92,0.71,-0.22,-88.00,-37.00,-40.00
5199.00,-7.67,6.55,-6.97,1.82,0.18,-0.02,-88.00,-37.00,-40.00
5210.00,-7.67,6.55,-6.97,1.82,0.18,-0.02,-88.00,-37.00,-40.00
5223.00,-9.16,6.83,0.62,3.24,0.25,-1.11,-88.00,-37.00,-40.00
5235.00,-9.16,6.83,0.62,3.24,0.25,-1.11,-88.00,-37.00,-40.00
5247.00,-2.81,1.68,-11.18,1.82,0.61,-2.33,-88.00,-37.00,-40.00
5258.00,-8.03,2.02,-5.71,9.58,1.05,-0.45,-88.00,-37.00,-40.00
5271.00,-8.03,2.02,-5.71,9.58,1.05,-0.45,-88.00,-37.00,-40.00
5282.00,-9.60,3.79,-11.91,11.94,1.26,-0.43,-90.00,-15.00,-9.00
5293.00,-9.60,3.79,-11.91,11.94,1.26,-0.43,-90.00,-15.00,-9.00
5305.00,-6.93,3.98,-9.40,16.85,0.57,-1.00,-90.00,-15.00,-9.00
5318.00,-5.29,2.50,2.21,17.44,0.00,-0.79,-90.00,-15.00,-9.00
5330.00,-5.29,2.50,2.21,17.44,0.00,-0.79,-90.00,-15.00,-9.00
5342.00,-5.84,-6.85,7.64,17.44,-0.27,-0.58,-90.00,-15.00,-9.00
5353.00,-5.84,-6.85,7.64,17.44,-0.27,-0.58,-90.00,-15.00,-9.00
5366.00,-7.64,-18.41,7.14,9.99,-0.77,0.16,-90.00,-15.00,-9.00
5378.00,-9.24,-9.92,7.72,1.88,-0.70,1.88,-90.00,-15.00,-9.00
5389.00,-9.24,-9.92,7.72,1.88,-0.70,1.88,-90.00,-15.00,-9.00
5401.00,-7.93,-1.25,5.32,-3.98,0.09,2.11,-83.00,65.00,-48.00
5413.00,-7.93,-1.25,5.32,-3.98,0.09,2.11,-83.00,65.00,-48.00
5426.00,-8.22,-0.64,3.82,-6.97,0.82,1.01,-83.00,65.00,-48.00
5438.00,-6.32,-6.81,0.58,-8.40,1.53,0.12,-83.00,65.00,-48.00
5449.00,-6.32,-6.81,0.58,-8.40,1.53,0.12,-83.00,65.00,-48.00
5461.00,-3.11,-12.03,-6.03,-10.04,2.04,1.27,-83.00,65.00,-48.00
5474.00,-3.11,-12.03,-6.03,-10.04,2.04,1.27,-83.00,65.00,-48.00
5486.00,-3.14,-8.23,0.68,-7.42,2.48,4.28,-83.00,65.00,-48.00
5498.00,-4.19,12.40,-17.06,-9.92,2.23,5.38,-83.00,65.00,-48.00
5510.00,-4.19,12.40,-17.06,-9.92,2.23,5.38,-83.00,65.00,-48.00
5523.00,-8.07,11.55,-6.75,-4.89,-0.68,3.06,-85.00,-18.00,0.00
5535.00,-8.07,11.55,-6.75,-4.89,-0.68,3.06,-85.00,-18.00,0.00
5547.00,-12.17,6.61,-3.96,0.31,-0.19,0.31,-85.00,-18.00,0.00
5559.00,-6.80,-3.15,-9.57,0.48,0.83,-1.24,-85.00,-18.00,0.00
5572.00,-6.80,-3.15,-9.57,0.48,0.83,-1.24,-85.00,-18.00,0.00
5584.00,-5.96,-3.41,-7.88,-0.10,-0.12,-0.42,-85.00,-18.00,0.00
5595.00,-5.96,-3.41,-7.88,-0.10,-0.12,-0.42,-85.00,-18.00,0.00
5607.00,-8.26,1.90,-5.32,-0.37,-0.77,0.24,-85.00,-18.00,0.00
5620.00,-8.87,0.44,-5.38,0.25,-0.59,-0.32,-85.00,-18.00,0.00
5631.00,-8.87,0.44,-5.38,0.25,-0.59,-0.32,-85.00,-18.00,0.00
5643.00,-8.27,-2.90,-5.98,0.44,-0.47,-0.55,-88.00,-15.00,-9.00
5654.00,-8.27,-2.90,-5.98,0.44,-0.47,-0.55,-88.00,-15.00,-9.00
5668.00,-7.91,-2.30,-5.61,0.12,-0.54,-0.12,-88.00,-15.00,-9.00
5680.00,-9.01,-1.00,-4.93,0.03,-0.50,0.12,-88.00,-15.00,-9.00
5691.00,-9.01,-1.00,-4.93,0.03,-0.50,0.12,-88.00,-15.00,-9.00
5703.00,-8.89,-1.43,-4.63,-0.05,-0.33,-0.00,-88.00,-15.00,-9.00
5715.00,-8.89,-1.43,-4.63,-0.05,-0.33,-0.00,-88.00,-15.00,-9.00
5727.00,-8.45,-1.41,-5.00,-0.18,-0.10,0.00,-88.00,-15.00,-9.00
5738.00,-8.20,-0.84,-5.65,-0.24,-0.00,0.05,-88.00,-15.00,-9.00
5750.00,-8.20,-0.84,-5.65,-0.24,-0.00,0.05,-88.00,-15.00,-9.00
5754.00,-8.20,-0.84,-5.65,-0.24,-0.00,0.05,-88.00,-15.00,-9.00
5833.00,-8.14,-0.69,-5.71,-0.36,-0.08,0.08,-85.00,-12.00,-5.00
5912.00,-8.08,-1.38,-5.44,-0.27,-0.22,-0.28,-90.00,-15.00,-18.00
5991.00,-8.03,-1.04,-5.60,-0.22,0.15,-0.19,-90.00,-15.00,-18.00
6081.00,-8.17,-1.18,-5.60,0.02,-0.15,-0.13,-88.00,-18.00,-9.00
6093.00,-8.17,-1.18,-5.60,0.02,-0.15,-0.13,-88.00,-18.00,-9.00
6104.00,-8.46,-0.82,-5.30,-0.07,-0.18,0.04,-88.00,-18.00,-9.00
6115.00,-8.46,-0.82,-5.30,-0.07,-0.18,0.04,-88.00,-18.00,-9.00
6128.00,-8.84,-0.04,-5.53,-0.04,-0.16,0.13,-88.00,-18.00,-9.00
6140.00,-8.58,-0.31,-5.44,0.12,-0.18,-0.04,-90.00,-8.00,-18.00
6152.00,-8.58,-0.31,-5.44,0.12,-0.18,-0.04,-90.00,-8.00,-18.00
6163.00,-8.38,-0.99,-5.51,0.32,-0.23,-0.24,-90.00,-8.00,-18.00
6176.00,-8.38,-0.99,-5.51,0.32,-0.23,-0.24,-90.00,-8.00,-18.00
6187.00,-8.52,-1.74,-5.00,0.44,-0.33,-0.35,-90.00,-8.00,-18.00
6199.00,-8.95,-2.05,-4.32,0.40,-0.31,-0.36,-90.00,-8.00,-18.00
6210.00,-8.95,-2.05,-4.32,0.40,-0.31,-0.36,-90.00,-8.00,-18.00
6223.00,-9.17,-2.32,-4.06,0.28,-0.09,-0.30,-90.00,-8.00,-18.00
6235.00,-9.17,-2.32,-4.06,0.28,-0.09,-0.30,-90.00,-8.00,-18.00
6247.00,-8.47,-2.39,-4.72,0.09,0.15,-0.18,-90.00,-8.00,-18.00
6259.00,-8.17,-1.86,-5.08,-0.04,0.17,-0.05,-90.00,-8.00,-18.00
6272.00,-8.17,-1.86,-5.08,-0.04,0.17,-0.05,-90.00,-8.00,-18.00
6284.00,-8.33,-1.42,-5.27,-0.09,0.10,0.00,-90.00,-12.00,-9.00
6296.00,-8.33,-1.42,-5.27,-0.09,0.10,0.00,-90.00,-12.00,-9.00
6307.00,-8.74,-0.84,-5.52,-0.08,0.08,0.01,-90.00,-12.00,-9.00
6320.00,-8.71,-0.97,-5.39,0.02,0.11,-0.04,-90.00,-12.00,-9.00
6332.00,-8.71,-0.97,-5.39,0.02,0.11,-0.04,-90.00,-12.00,-9.00
6344.00,-8.15,-1.50,-5.53,0.08,0.11,-0.03,-90.00,-12.00,-9.00
6355.00,-8.15,-1.50,-5.53,0.08,0.11,-0.03,-90.00,-12.00,-9.00
6368.00,-8.25,-0.74,-5.45,0.12,-0.01,0.12,-90.00,-12.00,-9.00
6380.00,-8.84,-0.88,-5.37,0.23,-0.09,0.11,-90.00,-12.00,-9.00
6392.00,-8.84,-0.88,-5.37,0.23,-0.09,0.11,-90.00,-12.00,-9.00
6403.00,-9.19,-1.01,-4.84,0.25,-0.11,0.01,-90.00,-5.00,-14.00
6416.00,-9.19,-1.01,-4.84,0.25,-0.11,0.01,-90.00,-5.00,-14.00
6428.00,-8.67,-1.84,-4.72,0.22,-0.00,-0.06,-90.00,-5.00,-14.00
6439.00,-8.07,-1.68,-5.51,0.19,0.10,0.07,-90.00,-5.00,-14.00
6451.00,-8.07,-1.68,-5.51,0.19,0.10,0.07,-90.00,-5.00,-14.00
6464.00,-8.56,-1.28,-5.40,0.23,0.04,0.21,-90.00,-5.00,-14.00
6476.00,-8.56,-1.28,-5.40,0.23,0.04,0.21,-90.00,-5.00,-14.00
6488.00,-8.81,-1.64,-4.76,0.20,0.04,0.23,-90.00,-5.00,-14.00
6499.00,-8.40,-1.42,-5.20,0.10,0.05,0.19,-90.00,-5.00,-14.00
6512.00,-8.40,-1.42,-5.20,0.10,0.05,0.19,-90.00,-5.00,-14.00
6524.00,-8.40,-1.82,-5.00,0.10,-0.05,0.12,-90.00,-8.00,-14.00
6536.00,-8.40,-1.82,-5.00,0.10,-0.05,0.12,-90.00,-8.00,-14.00
6548.00,-8.25,-0.98,-5.61,0.11,-0.11,0.18,-90.00,-8.00,-14.00
6561.00,-7.90,-0.59,-6.56,0.21,-0.28,0.11,-90.00,-8.00,-14.00
6573.00,-7.90,-0.59,-6.56,0.21,-0.28,0.11,-90.00,-8.00,-14.00
6585.00,-8.31,-0.56,-6.20,0.38,-0.59,0.02,-90.00,-8.00,-14.00
6596.00,-8.31,-0.56,-6.20,0.38,-0.59,0.02,-90.00,-8.00,-14.00
6610.00,-9.77,-0.81,-3.73,0.36,-0.71,-0.16,-90.00,-8.00,-14.00
6622.00,-8.92,-2.72,-3.79,0.20,-0.42,-0.34,-90.00,-8.00,-14.00
6633.00,-8.92,-2.72,-3.79,0.20,-0.42,-0.34,-90.00,-8.00,-14.00
6645.00,-9.03,-3.10,-4.13,-0.11,-0.49,-0.18,-88.00,-5.00,-22.00
6658.00,-9.03,-3.10,-4.13,-0.11,-0.49,-0.18,-88.00,-5.00,-22.00
6669.00,-9.19,-1.84,-3.77,-0.36,-0.63,-0.11,-88.00,-5.00,-22.00
6681.00,-9.01,-0.97,-3.63,-0.32,-0.53,-0.27,-88.00,-5.00,-22.00
6693.00,-9.01,-0.97,-3.63,-0.32,-0.53,-0.27,-88.00,-5.00,-22.00
6697.00,-9.01,-0.97,-3.63,-0.32,-0.53,-0.27,-88.00,-5.00,-22.00
6776.00,-8.91,-0.80,-5.58,-0.27,0.28,-0.75,-88.00,-5.00,-22.00
6855.00,-8.79,-2.25,-4.52,0.16,0.10,-0.06,-96.00,-2.00,-27.00
6934.00,-9.71,-0.78,-4.15,-0.21,-0.15,0.59,-92.00,-2.00,-22.00
7025.00,-8.79,-2.33,-2.69,-0.03,-0.55,-0.09,-96.00,-5.00,-31.00
7037.00,-8.79,-2.33,-2.69,-0.03,-0.55,-0.09,-96.00,-5.00,-31.00
7049.00,-8.93,-2.18,-3.93,-0.25,-0.30,-0.19,-96.00,-5.00,-31.00
7060.00,-8.98,-3.01,-2.38,-0.36,-0.21,-0.47,-96.00,-5.00,-31.00
7073.00,-8.98,-3.01,-2.38,-0.36,-0.21,-0.47,-96.00,-5.00,-31.00
7085.00,-8.52,-1.31,-4.08,-0.34,0.16,-0.52,-96.00,-5.00,-31.00
7097.00,-8.52,-1.31,-4.08,-0.34,0.16,-0.52,-96.00,-5.00,-31.00
7108.00,-8.71,-1.20,-5.28,-0.37,0.41,-0.65,-96.00,-5.00,-31.00
7123.00,-8.69,-0.68,-6.30,-0.21,0.50,-0.48,-96.00,-5.00,-31.00
7134.00,-8.69,-0.68,-6.30,-0.21,0.50,-0.48,-96.00,-5.00,-31.00
7146.00,-9.15,-0.51,-5.50,0.05,0.42,-0.33,-96.00,-5.00,-31.00
7157.00,-9.15,-0.51,-5.50,0.05,0.42,-0.33,-96.00,-5.00,-31.00
7170.00,-9.28,-1.97,-4.62,0.11,0.22,-0.25,-96.00,1.00,-35.00
7182.00,-9.35,-1.39,-4.27,-0.05,0.04,-0.10,-96.00,1.00,-35.00
7193.00,-9.35,-1.39,-4.27,-0.05,0.04,-0.10,-96.00,1.00,-35.00
7205.00,-9.16,-2.43,-3.80,-0.09,-0.03,-0.10,-96.00,1.00,-35.00
7218.00,-9.16,-2.43,-3.80,-0.09,-0.03,-0.10,-96.00,1.00,-35.00
7230.00,-9.26,-2.58,-4.44,-0.02,-0.05,0.20,-96.00,1.00,-35.00
7242.00,-9.26,-1.53,-4.12,0.09,-0.20,0.53,-96.00,1.00,-35.00
7253.00,-9.26,-1.53,-4.12,0.09,-0.20,0.53,-96.00,1.00,-35.00
7266.00,-8.58,-1.67,-4.59,0.13,-0.31,0.60,-96.00,1.00,-35.00
7279.00,-9.00,-1.82,-4.12,0.20,-0.38,0.48,-92.00,-2.00,-31.00
7290.00,-9.00,-1.82,-4.12,0.20,-0.38,0.48,-92.00,-2.00,-31.00
7302.00,-9.08,-2.80,-2.18,0.22,-0.49,0.36,-92.00,-2.00,-31.00
7315.00,-9.08,-2.80,-2.18,0.22,-0.49,0.36,-92.00,-2.00,-31.00
7327.00,-8.97,-3.34,-3.63,-0.07,-0.48,0.23,-92.00,-2.00,-31.00
7338.00,-8.97,-3.34,-3.63,-0.07,-0.48,0.23,-92.00,-2.00,-31.00
7350.00,-8.87,-2.59,-2.40,-0.28,-0.50,0.15,-92.00,-2.00,-31.00
7363.00,-9.02,-2.09,-2.92,-0.37,-0.31,-0.09,-92.00,-2.00,-31.00
7375.00,-9.02,-2.09,-2.92,-0.37,-0.31,-0.09,-92.00,-2.00,-31.00
7387.00,-8.51,-2.60,-2.61,-0.41,-0.03,-0.38,-92.00,-2.00,-31.00
7398.00,-8.51,-2.60,-2.61,-0.41,-0.03,-0.38,-92.00,-2.00,-31.00
7411.00,-8.72,-2.20,-4.67,-0.32,0.26,-0.35,-94.00,1.00,-35.00
7423.00,-8.53,-0.92,-5.52,-0.05,0.36,-0.27,-94.00,1.00,-35.00
7437.00,-8.53,-0.92,-5.52,-0.05,0.36,-0.27,-94.00,1.00,-35.00
7448.00,-8.59,-0.94,-5.63,0.15,0.47,-0.27,-94.00,1.00,-35.00
7461.00,-8.23,-1.17,-5.71,0.00,0.47,-0.22,-94.00,1.00,-35.00
7473.00,-8.23,-1.17,-5.71,0.00,0.47,-0.22,-94.00,1.00,-35.00
7485.00,-9.29,-0.81,-5.71,-0.24,0.32,-0.23,-94.00,1.00,-35.00
7496.00,-9.29,-0.81,-5.71,-0.24,0.32,-0.23,-94.00,1.00,-35.00
7507.00,-9.10,-0.98,-4.36,-0.15,0.12,-0.22,-94.00,1.00,-35.00
7520.00,-9.34,-1.59,-3.90,-0.03,0.03,-0.09,-94.00,1.00,-35.00
7532.00,-9.34,-1.59,-3.90,-0.03,0.03,-0.09,-94.00,1.00,-35.00
7544.00,-8.87,-2.53,-3.57,-0.04,0.01,0.07,-94.00,1.00,-35.00
7555.00,-8.87,-2.53,-3.57,-0.04,0.01,0.07,-94.00,1.00,-35.00
7567.00,-9.40,-2.15,-4.29,-0.01,0.05,0.33,-94.00,1.00,-35.00
7579.00,-9.30,-1.16,-3.96,0.07,-0.07,0.48,-94.00,1.00,-35.00
7590.00,-9.30,-1.16,-3.96,0.07,-0.07,0.48,-94.00,1.00,-35.00
7602.00,-9.30,-1.54,-4.57,0.18,-0.08,0.48,-94.00,1.00,-35.00
7615.00,-9.30,-1.54,-4.57,0.18,-0.08,0.48,-94.00,1.00,-35.00
7627.00,-9.35,-1.47,-3.93,0.22,-0.21,0.45,-94.00,1.00,-35.00
7639.00,-8.87,-2.47,-4.62,0.20,-0.25,0.28,-94.00,1.00,-35.00
7651.00,-8.87,-2.47,-4.62,0.20,-0.25,0.28,-94.00,1.00,-35.00
7664.00,-9.43,-1.08,-2.78,0.13,-0.33,0.12,-92.00,-5.00,-35.00
7675.00,-9.43,-1.08,-2.78,0.13,-0.33,0.12,-92.00,-5.00,-35.00
7687.00,-9.52,-2.04,-3.06,0.11,-0.19,0.00,-92.00,-5.00,-35.00
7699.00,-8.91,-3.08,-2.95,-0.02,-0.13,0.05,-92.00,-5.00,-35.00
7712.00,-8.91,-3.08,-2.95,-0.02,-0.13,0.05,-92.00,-5.00,-35.00
7724.00,-8.77,-2.48,-4.13,-0.12,-0.08,0.08,-92.00,-5.00,-35.00
7735.00,-8.77,-2.48,-4.13,-0.12,-0.08,0.08,-92.00,-5.00,-35.00
7747.00,-9.00,-1.92,-3.38,-0.21,-0.06,0.06,-92.00,-5.00,-35.00
7761.00,-9.21,-1.06,-4.09,-0.19,-0.03,-0.15,-92.00,-5.00,-35.00
7772.00,-9.21,-1.06,-4.09,-0.19,-0.03,-0.15,-92.00,-5.00,-35.00
7784.00,-8.95,-2.02,-4.26,-0.09,0.06,-0.36,-92.00,-5.00,-40.00
7796.00,-8.95,-2.02,-4.26,-0.09,0.06,-0.36,-92.00,-5.00,-40.00
7808.00,-8.47,-1.86,-4.96,-0.18,0.26,-0.41,-92.00,-5.00,-40.00
7820.00,-8.24,-1.05,-5.83,-0.20,0.42,-0.22,-92.00,-5.00,-40.00
7831.00,-8.24,-1.05,-5.83,-0.20,0.42,-0.22,-92.00,-5.00,-40.00
7843.00,-9.35,0.08,-5.68,-0.05,0.34,0.03,-92.00,-5.00,-40.00
7856.00,-9.35,0.08,-5.68,-0.05,0.34,0.03,-92.00,-5.00,-40.00
7868.00,-8.64,-0.63,-4.69,0.09,0.12,-0.07,-92.00,-5.00,-40.00
7880.00,-9.25,-1.57,-4.26,0.07,0.07,-0.16,-92.00,-5.00,-40.00
7892.00,-9.25,-1.57,-4.26,0.07,0.07,-0.16,-92.00,-5.00,-40.00
7905.00,-9.20,-0.56,-3.68,0.00,-0.00,-0.06,-94.00,-2.00,-31.00
7916.00,-9.20,-0.56,-3.68,0.00,-0.00,-0.06,-94.00,-2.00,-31.00
7928.00,-9.54,-1.20,-4.38,0.06,-0.00,0.01,-94.00,-2.00,-31.00
7940.00,-9.59,-1.36,-4.40,0.15,-0.07,0.22,-94.00,-2.00,-31.00
7953.00,-9.59,-1.36,-4.40,0.15,-0.07,0.22,-94.00,-2.00,-31.00
7964.00,-10.19,0.06,-3.38,0.22,-0.14,0.41,-94.00,-2.00,-31.00
7976.00,-10.19,0.06,-3.38,0.22,-0.14,0.41,-94.00,-2.00,-31.00
7988.00,-9.42,-0.36,-3.75,0.25,-0.12,0.25,-94.00,-2.00,-31.00
8001.00,-10.11,-0.81,-3.16,0.22,-0.22,0.10,-94.00,-2.00,-31.00
8011.00,-10.11,-0.81,-3.16,0.22,-0.22,0.10,-94.00,-2.00,-31.00
8023.00,-9.26,-2.68,-3.15,0.15,-0.24,-0.04,-94.00,-5.00,-40.00
8034.00,-9.26,-2.68,-3.15,0.15,-0.24,-0.04,-94.00,-5.00,-40.00
8048.00,-8.87,-3.81,-2.72,0.04,-0.24,-0.04,-94.00,-5.00,-40.00
8060.00,-8.84,-3.37,-2.64,-0.12,-0.17,0.01,-94.00,-5.00,-40.00
8072.00,-8.84,-3.37,-2.64,-0.12,-0.17,0.01,-94.00,-5.00,-40.00
8083.00,-9.10,-3.61,-2.65,-0.31,-0.05,-0.04,-94.00,-5.00,-40.00
8096.00,-9.10,-3.61,-2.65,-0.31,-0.05,-0.04,-94.00,-5.00,-40.00
8108.00,-8.36,-2.82,-4.52,-0.43,0.11,-0.05,-94.00,-5.00,-40.00
8120.00,-8.41,-2.02,-5.34,-0.44,0.18,-0.08,-94.00,-5.00,-40.00
8131.00,-8.41,-2.02,-5.34,-0.44,0.18,-0.08,-94.00,-5.00,-40.00
8144.00,-8.13,-0.24,-6.78,-0.39,0.18,-0.06,-94.00,-5.00,-40.00
8155.00,-8.13,-0.24,-6.78,-0.39,0.18,-0.06,-94.00,-5.00,-40.00
8167.00,-8.84,-0.16,-6.42,-0.21,0.07,-0.12,-94.00,-5.00,-40.00
8179.00,-8.84,-0.16,-6.42,-0.21,0.07,-0.12,-94.00,-5.00,-40.00
8193.00,-8.60,-1.00,-5.62,-0.03,0.02,-0.15,-94.00,-5.00,-40.00
8205.00,-9.16,-0.10,-5.07,-0.03,0.02,-0.13,-94.00,-5.00,-40.00
8216.00,-9.16,-0.10,-5.07,-0.03,0.02,-0.13,-94.00,-5.00,-40.00
8228.00,-8.81,-0.74,-4.73,-0.00,0.05,-0.19,-94.00,-5.00,-40.00
8241.00,-9.39,-0.21,-4.01,0.11,-0.02,-0.13,-94.00,-5.00,-40.00
8253.00,-9.39,-0.21,-4.01,0.11,-0.02,-0.13,-94.00,-5.00,-40.00
8264.00,-8.93,-1.32,-3.34,0.15,-0.04,-0.11,-94.00,-5.00,-40.00
8276.00,-8.93,-1.32,-3.34,0.15,-0.04,-0.11,-94.00,-5.00,-40.00
8289.00,-8.92,-2.07,-3.57,0.10,0.08,0.02,-92.00,-5.00,-40.00
8301.00,-9.52,-0.90,-3.89,0.01,0.15,0.18,-92.00,-5.00,-40.00
8312.00,-9.52,-0.90,-3.89,0.01,0.15,0.18,-92.00,-5.00,-40.00
8324.00,-9.78,-0.96,-4.06,0.04,0.09,0.27,-92.00,-5.00,-40.00
8338.00,-9.78,-0.96,-4.06,0.04,0.09,0.27,-92.00,-5.00,-40.00
8350.00,-9.31,-2.03,-4.26,0.04,-0.02,0.27,-92.00,-5.00,-40.00
8361.00,-9.80,-1.10,-2.64,0.04,-0.17,0.31,-92.00,-5.00,-40.00
8373.00,-9.80,-1.10,-2.64,0.04,-0.17,0.31,-92.00,-5.00,-40.00
8386.00,-9.28,-1.78,-3.20,0.01,-0.13,0.15,-92.00,-5.00,-40.00
8398.00,-9.28,-1.78,-3.20,0.01,-0.13,0.15,-92.00,-5.00,-40.00
8410.00,-9.31,-2.52,-2.48,-0.01,-0.15,0.12,-94.00,-2.00,-27.00
8421.00,-8.88,-3.00,-3.59,-0.12,-0.12,0.09,-94.00,-2.00,-27.00
8434.00,-8.88,-3.00,-3.59,-0.12,-0.12,0.09,-94.00,-2.00,-27.00
8446.00,-8.67,-1.86,-4.20,-0.21,-0.06,0.02,-94.00,-2.00,-27.00
8458.00,-8.67,-1.86,-4.20,-0.21,-0.06,0.02,-94.00,-2.00,-27.00
8469.00,-8.36,-1.74,-4.74,-0.20,-0.08,-0.18,-94.00,-2.00,-27.00
8476.00,-8.36,-1.74,-4.74,-0.20,-0.08,-0.18,-94.00,-2.00,-27.00
8552.00,-8.55,0.78,-5.95,-0.14,0.16,-0.12,-92.00,-2.00,-31.00
8631.00,-9.78,-1.12,-3.41,0.13,-0.07,-0.15,-92.00,-2.00,-31.00
8710.00,-9.38,-1.79,-2.35,0.09,-0.14,0.17,-96.00,-2.00,-35.00
8801.00,-8.95,-2.98,-2.91,-0.34,0.01,0.03,-94.00,-2.00,-40.00
8812.00,-8.95,-2.98,-2.91,-0.34,0.01,0.03,-94.00,-2.00,-40.00
8823.00,-8.23,-1.87,-4.17,-0.37,0.06,-0.10,-94.00,-2.00,-40.00
8835.00,-8.23,-1.87,-4.17,-0.37,0.06,-0.10,-94.00,-2.00,-40.00
8848.00,-8.24,-2.78,-4.86,-0.27,0.12,-0.20,-94.00,-2.00,-40.00
8860.00,-8.24,-2.78,-4.86,-0.27,0.12,-0.20,-94.00,-2.00,-40.00
8871.00,-8.58,-0.67,-6.12,-0.19,0.11,-0.05,-94.00,-2.00,-40.00
8883.00,-8.79,-0.37,-5.90,-0.06,0.07,-0.01,-94.00,-2.00,-40.00
8896.00,-8.79,-0.37,-5.90,-0.06,0.07,-0.01,-94.00,-2.00,-40.00
8908.00,-8.65,0.76,-5.78,-0.02,0.02,0.03,-96.00,-5.00,-40.00
8919.00,-8.65,0.76,-5.78,-0.02,0.02,0.03,-96.00,-5.00,-40.00
8931.00,-9.03,0.33,-5.59,0.05,-0.05,-0.08,-96.00,-5.00,-40.00
8945.00,-9.24,-0.44,-4.52,0.15,-0.16,-0.12,-96.00,-5.00,-40.00
8956.00,-9.24,-0.44,-4.52,0.15,-0.16,-0.12,-96.00,-5.00,-40.00
8968.00,-9.46,-1.10,-2.66,0.17,-0.07,0.02,-96.00,-5.00,-40.00
8980.00,-9.46,-1.10,-2.66,0.17,-0.07,0.02,-96.00,-5.00,-40.00
8994.00,-9.87,-0.46,-2.57,0.06,0.13,0.20,-96.00,-5.00,-40.00
9006.00,-10.20,-0.03,-2.96,0.02,0.12,0.26,-96.00,-5.00,-40.00
9017.00,-10.20,-0.03,-2.96,0.02,0.12,0.26,-96.00,-5.00,-40.00
9029.00,-10.07,-1.47,-2.27,0.07,-0.09,0.08,-96.00,-5.00,-40.00
9041.00,-9.93,-1.81,-1.65,0.07,-0.18,0.07,-92.00,-2.00,-31.00
9055.00,-9.93,-1.81,-1.65,0.07,-0.18,0.07,-92.00,-2.00,-31.00
9067.00,-9.26,-1.56,-1.76,-0.03,-0.09,0.10,-92.00,-2.00,-31.00
9079.00,-9.26,-1.56,-1.76,-0.03,-0.09,0.10,-92.00,-2.00,-31.00
9090.00,-8.83,-3.74,-4.69,-0.16,0.05,-0.01,-92.00,-2.00,-31.00
9104.00,-9.00,-2.65,-4.03,-0.21,-0.10,0.07,-92.00,-2.00,-31.00
